rank,final_worth_usd,person_name,age,country,country_of_citizenship,city,industries,wealth_source,gender,life_expectancy_country,gross_tertiary_education_enrollment_country,gross_primary_education_enrollment_country,gdp_country_usd,total_tax_rate_country,population_country,final_worth_usd_formatted
411,6200000000,Ruan Liping,59.0,China,Hong Kong,Ningbo,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,6.2B
411,6200000000,Ruan Xueping,51.0,China,Hong Kong,Ningbo,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,6.2B
411,6200000000,Michal Solowow,60.0,Poland,Poland,Kielce,Finance & Investments,Self-Made,M,77.6,67.8,100.0,592164400688.0,40.8,37970874.0,6.2B
418,6100000000,Mike Adenuga,69.0,Nigeria,Nigeria,Lagos,Diversified,Self-Made,M,54.3,10.2,84.7,448120428859.0,34.8,200963599.0,6.1B
418,6100000000,Tom Gores,58.0,United States,United States,Beverly Hills,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,6.1B
418,6100000000,Michael Herz,79.0,Germany,Germany,Hamburg,Fashion & Retail,Inherited/Unearned,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,6.1B
418,6100000000,Wolfgang Herz,72.0,Germany,Germany,Hamburg,Fashion & Retail,Inherited/Unearned,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,6.1B
425,6000000000,Alexander Abramov,64.0,Russia,Russia,Moscow,Metals & Mining,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,6.0B
425,6000000000,Neil Bluhm,85.0,United States,United States,Chicago,Real Estate,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,6.0B
425,6000000000,Alain Bouchard,74.0,Canada,Canada,Montreal,Fashion & Retail,Self-Made,M,81.9,68.9,100.9,1736425629520.0,24.5,36991981.0,6.0B
425,6000000000,Jay Chaudhry,63.0,United States,United States,Reno,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,6.0B
425,6000000000,Gopikishan Damani,65.0,India,India,Mumbai,Fashion & Retail,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,6.0B
425,6000000000,Sumet Jiaravanon,88.0,Thailand,Thailand,Bangkok,Diversified,Inherited/Unearned,M,76.9,49.3,99.8,543649976166.0,29.5,69625582.0,6.0B
425,6000000000,Frank Lowy,92.0,Israel,Australia,Tel Aviv,Finance & Investments,Self-Made,M,82.8,63.4,104.9,395098666122.0,25.3,9053300.0,6.0B
425,6000000000,Michael Milken,76.0,United States,United States,Los Angeles,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,6.0B
425,6000000000,David Steward,71.0,United States,United States,St. Louis,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,6.0B
425,6000000000,Les Wexner & family,85.0,United States,United States,New Albany,Fashion & Retail,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,6.0B
437,5900000000,Cai Kui,60.0,China,China,Chengdu,Real Estate,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,5.9B
437,5900000000,Jaran Chiaravanont,93.0,Thailand,Thailand,Bangkok,Diversified,Inherited/Unearned,M,76.9,49.3,99.8,543649976166.0,29.5,69625582.0,5.9B
437,5900000000,Andreas Halvorsen,61.0,United States,Norway,Darien,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.9B
437,5900000000,Antony Ressler,62.0,United States,United States,Los Angeles,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.9B
437,5900000000,Tsai Eng-meng,66.0,China,Taiwan,Shanghai,Food & Beverage,Inherited/Unearned,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,5.9B
442,5800000000,Josh Harris,58.0,United States,United States,Miami,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.8B
442,5800000000,Niels Peter Louis-Hansen,75.0,Denmark,Denmark,Humlebaek,Healthcare,Inherited/Unearned,M,81.0,80.6,101.3,348078018464.0,23.8,5818553.0,5.8B
442,5800000000,Patrick Soon-Shiong,70.0,United States,United States,Los Angeles,Healthcare,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.8B
445,5700000000,Rinat Akhmetov,56.0,Ukraine,Ukraine,Donetsk,Metals & Mining,Self-Made,M,71.6,82.7,99.0,153781069118.0,45.2,44385155.0,5.7B
445,5700000000,John Brown,88.0,United States,United States,Atlanta,Healthcare,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.7B
445,5700000000,Arthur Irving,93.0,Canada,Canada,Saint John,Energy,Inherited/Unearned,M,81.9,68.9,100.9,1736425629520.0,24.5,36991981.0,5.7B
445,5700000000,Fredrik Lundberg,71.0,Sweden,Sweden,Stockholm,Real Estate,Inherited/Unearned,M,82.5,67.0,126.6,530832908738.0,49.1,10285453.0,5.7B
445,5700000000,Thomas Schmidheiny,77.0,Switzerland,Switzerland,Jona,Construction & Engineering,Inherited/Unearned,M,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,5.7B
445,5700000000,Daniel Ziff,51.0,United States,United States,New York,Finance & Investments,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.7B
445,5700000000,Dirk Ziff,59.0,United States,United States,North Palm Beach,Finance & Investments,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.7B
445,5700000000,Robert Ziff,56.0,United States,United States,New York,Finance & Investments,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.7B
455,5600000000,Ray Lee Hunt,79.0,United States,United States,Dallas,Energy,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.6B
455,5600000000,Lai Meisong,52.0,China,China,Shanghai,Logistics,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,5.6B
455,5600000000,Vikram Lal & family,81.0,India,India,Delhi,Automotive,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,5.6B
455,5600000000,Ken Langone,87.0,United States,United States,Sands Point,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.6B
455,5600000000,Li Ge,56.0,China,United States,Shanghai,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,5.6B
455,5600000000,Karen Pritzker,65.0,United States,United States,Branford,Finance & Investments,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.6B
455,5600000000,Robert Rowling,69.0,United States,United States,Dallas,Service,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.6B
455,5600000000,Teddy Sagi,51.0,Israel,Israel,Tel Aviv,Gambling & Casinos,Self-Made,M,82.8,63.4,104.9,395098666122.0,25.3,9053300.0,5.6B
455,5600000000,Seo Jung-jin,65.0,South Korea,South Korea,Seoul,Healthcare,Self-Made,M,82.6,94.3,98.1,2029000000000.0,33.2,51709098.0,5.6B
455,5600000000,Wu Jianshu,59.0,China,Hong Kong,Ningbo,Automotive,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,5.6B
466,5500000000,Micky Arison,73.0,United States,United States,Bal Harbour,Service,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.5B
466,5500000000,James Chambers,65.0,United States,United States,Palisades,Media & Entertainment,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.5B
466,5500000000,John Collison,32.0,United States,Ireland,San Francisco,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.5B
466,5500000000,Patrick Collison,34.0,United States,Ireland,San Francisco,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.5B
466,5500000000,Archie Aldis Emmerson & family,93.0,United States,United States,Redding,Manufacturing,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.5B
466,5500000000,Piero Ferrari,77.0,Italy,Italy,Modena,Automotive,Inherited/Unearned,M,82.9,61.9,101.9,2001244392042.0,59.1,60297396.0,5.5B
466,5500000000,Dan Friedkin,58.0,United States,United States,Houston,Automotive,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.5B
466,5500000000,James Irving,95.0,Canada,Canada,Saint John,Diversified,Inherited/Unearned,M,81.9,68.9,100.9,1736425629520.0,24.5,36991981.0,5.5B
466,5500000000,Jiang Weiping & family,68.0,China,China,Chengdu,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,5.5B
466,5500000000,Wolfgang Marguerre & family,81.0,Germany,Germany,Heidelberg,Healthcare,Self-Made,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,5.5B
466,5500000000,Ludwig Merckle,58.0,Germany,Germany,Ulm,Finance & Investments,Inherited/Unearned,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,5.5B
466,5500000000,Mitchell Rales,66.0,United States,United States,Potomac,Manufacturing,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.5B
466,5500000000,Katharine Rayner,78.0,United States,United States,East Hampton,Media & Entertainment,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.5B
466,5500000000,Paul Singer,78.0,United States,United States,New York,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.5B
466,5500000000,Sergio Stevanato & family,80.0,Italy,Italy,Venice,Healthcare,Self-Made,M,82.9,61.9,101.9,2001244392042.0,59.1,60297396.0,5.5B
466,5500000000,Margaretta Taylor,80.0,United States,United States,Southampton,Media & Entertainment,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.5B
466,5500000000,Richard White,68.0,Australia,Australia,Sydney,Technology,Self-Made,M,82.7,113.1,100.3,1392680589329.0,47.4,25766605.0,5.5B
466,5500000000,Zhao Yan,56.0,China,China,Beijing,Diversified,Self-Made,F,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,5.5B
486,5400000000,Patrizio Bertelli,77.0,Italy,Italy,Milan,Fashion & Retail,Self-Made,M,82.9,61.9,101.9,2001244392042.0,59.1,60297396.0,5.4B
486,5400000000,Mahendra Choksi & family,81.0,India,India,Mumbai,Manufacturing,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,5.4B
486,5400000000,Mat Ishbia,43.0,United States,United States,Bloomfield Hills,Finance & Investments,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.4B
486,5400000000,Leo Koguan,68.0,Singapore,United States,Singapore,Technology,Self-Made,M,83.1,84.8,100.6,372062527489.0,21.0,5703569.0,5.4B
486,5400000000,Miao Hangen,58.0,China,China,Suzhou,Diversified,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,5.4B
486,5400000000,Michael Pieper,77.0,Switzerland,Switzerland,Lucerne,Manufacturing,Self-Made,M,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,5.4B
486,5400000000,Miuccia Prada,73.0,Italy,Italy,Milan,Fashion & Retail,Inherited/Unearned,F,82.9,61.9,101.9,2001244392042.0,59.1,60297396.0,5.4B
486,5400000000,Wolfgang Reimann,70.0,Germany,Germany,Passau,Fashion & Retail,Inherited/Unearned,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,5.4B
486,5400000000,Matthias Reimann-Andersen,58.0,Germany,Germany,Munich,Fashion & Retail,Inherited/Unearned,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,5.4B
486,5400000000,Stefan Reimann-Andersen,59.0,Austria,Germany,Vienna,Fashion & Retail,Inherited/Unearned,M,81.6,85.1,103.1,446314739528.0,51.4,8877067.0,5.4B
486,5400000000,Renate Reimann-Haas,71.0,Austria,Germany,Vienna,Fashion & Retail,Inherited/Unearned,F,81.6,85.1,103.1,446314739528.0,51.4,8877067.0,5.4B
497,5300000000,Todd Boehly,49.0,United States,United States,Darien,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.3B
497,5300000000,Rick Caruso,64.0,United States,United States,Los Angeles,Real Estate,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.3B
497,5300000000,Ibrahim Erdemoglu,60.0,Turkey,Turkey,Istanbul,Manufacturing,Self-Made,M,77.4,23.9,93.2,754411708203.0,42.3,83429615.0,5.3B
497,5300000000,Elizabeth Johnson,59.0,United States,United States,Boston,Finance & Investments,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.3B
497,5300000000,Douglas Leone,65.0,United States,United States,Atherton,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.3B
497,5300000000,Prajogo Pangestu,78.0,Indonesia,Indonesia,Jakarta,Diversified,Inherited/Unearned,M,71.5,36.3,106.4,1119190780753.0,30.1,270203917.0,5.3B
497,5300000000,Thomas Pritzker,72.0,United States,United States,Chicago,Finance & Investments,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.3B
497,5300000000,Lynda Resnick,80.0,United States,United States,Beverly Hills,Food & Beverage,Self-Made,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.3B
497,5300000000,Stewart Resnick,86.0,United States,United States,Beverly Hills,Food & Beverage,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.3B
497,5300000000,Gary Rollins,78.0,United States,United States,Atlanta,Service,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.3B
497,5300000000,Mark Walter,62.0,United States,United States,Chicago,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.3B
497,5300000000,Ronald Wanek,81.0,United States,United States,Saint Petersburg,Manufacturing,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.3B
497,5300000000,Erich Wesjohann & family,77.0,Germany,Germany,Visbek,Food & Beverage,Self-Made,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,5.3B
497,5300000000,M.A. Yusuff Ali,67.0,United Arab Emirates,India,Abu Dhabi,Fashion & Retail,Self-Made,M,77.8,36.8,108.4,421142267938.0,15.9,9770529.0,5.3B
511,5200000000,Alexandre Behring,56.0,United States,Brazil,Greenwich,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.2B
511,5200000000,Cheng Xue,53.0,China,China,Foshan,Food & Beverage,Self-Made,F,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,5.2B
511,5200000000,Robert Faith,59.0,United States,United States,Charleston,Real Estate,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.2B
511,5200000000,Gao Dekang & family,71.0,China,China,Changshu,Fashion & Retail,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,5.2B
511,5200000000,Micky Jagtiani,71.0,United Arab Emirates,India,Dubai,Fashion & Retail,Inherited/Unearned,M,77.8,36.8,108.4,421142267938.0,15.9,9770529.0,5.2B
511,5200000000,Ananda Krishnan,85.0,Malaysia,Malaysia,Kuala Lumpur,Telecom,Self-Made,M,76.0,45.1,105.3,364701517788.0,38.7,32447385.0,5.2B
511,5200000000,"Robert Rich, Jr.",82.0,United States,United States,Islamorada,Food & Beverage,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.2B
511,5200000000,Mark Scheinberg,49.0,United Kingdom,Canada,Isle of Man,Gambling & Casinos,Self-Made,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,5.2B
511,5200000000,Charles Simonyi,74.0,United States,United States,Medina,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.2B
511,5200000000,Ty Warner,78.0,United States,United States,Oak Brook,Real Estate,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.2B
511,5200000000,Sam Zell,81.0,United States,United States,Chicago,Real Estate,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.2B
523,5100000000,Fang Wei,49.0,China,China,Beijing,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,5.1B
523,5100000000,Rekha Jhunjhunwala,59.0,India,India,Mumbai,Finance & Investments,Inherited/Unearned,F,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,5.1B
523,5100000000,Charles B. Johnson,90.0,United States,United States,Palm Beach,Finance & Investments,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.1B
523,5100000000,Kwon Hyuk-bin,49.0,South Korea,South Korea,Seoul,Media & Entertainment,Self-Made,M,82.6,94.3,98.1,2029000000000.0,33.2,51709098.0,5.1B
523,5100000000,Sami Mnaymneh,61.0,United States,United States,Miami Beach,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.1B
523,5100000000,Kjell Inge Rokke,64.0,Norway,Norway,Vettre,Logistics,Self-Made,M,82.8,82.0,100.3,403336363636.0,36.2,5347896.0,5.1B
523,5100000000,Tony Tamer,65.0,United States,United States,New York,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.1B
523,5100000000,Romesh T. Wadhwani,75.0,United States,United States,Palo Alto,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.1B
523,5100000000,Hansjoerg Wyss,88.0,United States,Switzerland,Wilson,Healthcare,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.1B
523,5100000000,Denise York & family,72.0,United States,United States,Youngstown,Sports,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.1B
534,5000000000,Ron Baron,79.0,United States,United States,New York,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.0B
534,5000000000,Robert Bass,75.0,United States,United States,Fort Worth,Energy,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.0B
534,5000000000,Dona Bertarelli,55.0,Switzerland,Switzerland,Gstaad,Healthcare,Inherited/Unearned,F,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,5.0B
534,5000000000,Alexander Gerko,43.0,United Kingdom,United Kingdom,London,Finance & Investments,Self-Made,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,5.0B
534,5000000000,Martin Haefner,69.0,Switzerland,Switzerland,Zurich,Technology,Inherited/Unearned,M,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,5.0B
534,5000000000,"Robert Hale, Jr.",56.0,United States,United States,Boston,Telecom,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.0B
534,5000000000,Viktor Kharitonin,50.0,Russia,Russia,Moscow,Healthcare,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,5.0B
534,5000000000,Kim Beom-su,57.0,South Korea,South Korea,Seoul,Technology,Self-Made,M,82.6,94.3,98.1,2029000000000.0,33.2,51709098.0,5.0B
534,5000000000,Jane Lauder,50.0,United States,United States,New York,Fashion & Retail,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.0B
534,5000000000,Michel Leclercq & family,83.0,France,France,Lille,Fashion & Retail,Inherited/Unearned,M,82.5,65.6,102.5,2715518274227.0,60.7,67059887.0,5.0B
534,5000000000,George Lucas,78.0,United States,United States,San Anselmo,Media & Entertainment,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.0B
534,5000000000,Janice McNair,86.0,United States,United States,Houston,Sports,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,5.0B
534,5000000000,Ugur Sahin,57.0,Germany,Germany,Mainz,Healthcare,Self-Made,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,5.0B
534,5000000000,Alexandra Schoerghuber & family,64.0,Germany,Germany,Munich,Real Estate,Inherited/Unearned,F,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,5.0B
534,5000000000,Thomas Straumann,59.0,Switzerland,Switzerland,Basel,Healthcare,Inherited/Unearned,M,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,5.0B
534,5000000000,Murat Ulker,64.0,Turkey,Turkey,Istanbul,Food & Beverage,Inherited/Unearned,M,77.4,23.9,93.2,754411708203.0,42.3,83429615.0,5.0B
534,5000000000,Chip Wilson,66.0,Canada,Canada,Vancouver,Fashion & Retail,Self-Made,M,81.9,68.9,100.9,1736425629520.0,24.5,36991981.0,5.0B
552,4900000000,Jim Davis & family,79.0,United States,United States,Newton,Manufacturing,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,4.9B
552,4900000000,Murali Divi & family,72.0,India,India,Hyderabad,Healthcare,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,4.9B
552,4900000000,Dagmar Dolby & family,81.0,United States,United States,San Francisco,Technology,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,4.9B
552,4900000000,Tom Golisano,81.0,United States,United States,Naples,Service,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,4.9B
552,4900000000,Jonathan Gray,53.0,United States,United States,New York,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,4.9B
552,4900000000,Bidzina Ivanishvili,67.0,Georgia,Georgia,Tbilisi,Finance & Investments,Self-Made,M,73.6,63.9,98.6,17743195770.0,9.9,3720382.0,4.9B
552,4900000000,Lim Hariyanto Wijaya Sarwono,94.0,Indonesia,Indonesia,Jakarta,Metals & Mining,Self-Made,M,71.5,36.3,106.4,1119190780753.0,30.1,270203917.0,4.9B
552,4900000000,Rudolf Maag,77.0,Switzerland,Switzerland,Binningen,Healthcare,Self-Made,M,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,4.9B
552,4900000000,Emanuele (Lino) Saputo & family,86.0,Canada,Canada,Montreal,Food & Beverage,Inherited/Unearned,M,81.9,68.9,100.9,1736425629520.0,24.5,36991981.0,4.9B
